STATE,Pesticide Code,Pesticide Name,Total_Concentration
NY,AOG,Imidacloprid desnitro,0.338
NY,AOK,Imidacloprid olefin,0.0216
NY,B07,Metaldehyde,0.18
NY,B10,Hexythiazox,3.8192
NY,B13,Chlorfenapyr,2.3653
NY,B16,Pyrimethanil,516.6561
NY,B19,4-Hydroxydiphenylamine,11.887
NY,B22,Cyprodinil,114.6677
NY,B23,Fludioxonil,795.8653
NY,B24,Pyriproxyfen,1.356
NY,B28,5-Hydroxythiabendazole,0.6109
NY,B32,Forchlorfenuron,0.0291
NY,B41,Fenhexamid,88.3364
NY,B42,Kresoxim-methyl,0.3874
NY,B43,Thiamethoxam,18.3303
NY,B44,Zoxamide,0.09509999999999999
NY,B46,Clopyralid,2.935
NY,B48,Azoxystrobin,274.2377
NY,B52,Buprofezin,8.4335
NY,B53,Epoxiconazole,0.0126
NY,B54,Fluazinam,0.017
NY,B56,Pyridaben,1.0111
NY,B57,Quinoxyfen,3.9833
NY,B58,Difenoconazole,28.1256
NY,B61,Pyraclostrobin,186.3726
NY,B63,Flutolanil,0.2107
NY,B64,Fenamidone,84.9972
NY,B68,Thiacloprid,5.4439
NY,B72,Tetraconazole,1.9244
NY,B73,Fenazaquin,0.2298
NY,B75,Boscalid,206.5589
NY,B77,Dimethomorph,103.7713
NY,B79,Trifloxystrobin,10.8215
NY,B80,Acetamiprid,64.6067
NY,B82,Bifenazate,11.9081
NY,B84,Etoxazole,1.6558
NY,B85,Spirodiclofen,6.9527
NY,C90,Ethaboxam,0.1296
NY,F00,Prothioconazole desthio,0.0019
NY,F08,Pyrifluquinazon,0.0053
NY,F12,Pyriofenone,0.266
NY,F40,Cyclaniliprole,0.0773
NY,F53,Benzovindiflupyr,0.0659
NY,F56,Oxathiapiprolin,0.0081
NY,F87,Afidopyropen ,0.0105
NY,G03,Pydiflumetofen,1.2255
OH,002,Allethrin,0.036000000000000004
OH,011,Captan,429.6884
OH,014,Chlordanes Total,0.1801
OH,022,DDT,0.274
OH,024,Diazinon,2.7064
OH,026,"2,4-D",17343.253
OH,028,Dieldrin,5.2081
OH,031,Dinoseb,57.7
OH,032,Diuron,670.0551
OH,033,Anilazine,0.398
OH,034,Endrin,0.009600000000000001
OH,042,Azinphos methyl,59.3011
OH,047,Dicofol Total,4.4879999999999995
OH,050,Lindane (BHC gamma),0.087
OH,052,Malathion,11.9889
OH,055,Methoxychlor Total,4.304
OH,057,Parathion methyl,2.3746
OH,058,MGK-264,0.9399
OH,065,Parathion ethyl,0.076
OH,069,Mevinphos Total,0.53
OH,070,Piperonyl butoxide,21.7227
OH,075,Pyrethrins,0.037
OH,083,O-Phenylphenol,43.1578
OH,090,Toxaphene,0.3168
OH,102,Carbaryl,96.73310000000001
OH,104,Dodine,0.0958
OH,107,Ethion,0.865
OH,111,Ethoxyquin,11.663
OH,114,Chlorpropham,1016.1024
OH,115,Endosulfans Total,9.087
OH,117,Disulfoton,0.005
OH,124,Coumaphos,0.063
OH,125,Diphenylamine (DPA),259.661
OH,126,Folpet,0.501
OH,129,Linuron,22.0157
OH,134,DCPA,7.0205
OH,143,Heptachlor epoxide,0.6378
OH,144,Dicloran,229.4046
OH,149,Simazine,35332.9484
OH,151,Trifluralin,8.8253
OH,153,Bromacil,230.308
OH,157,Thiabendazole,680.582
OH,159,Methomyl,58.7416
OH,160,Chlorpyrifos,14.779
OH,162,Propoxur,0.008
OH,163,Fonofos,0.0075
OH,164,Chlorothalonil,46.796
OH,165,Phosmet,47.3422
OH,167,Aldicarb,0.068
OH,168,Aldicarb sulfone,0.234
OH,169,Aldicarb sulfoxide,0.993
OH,170,Methamidophos,53.6839
OH,171,Dimethoate,56.5032
OH,172,Chlordane trans,0.06570000000000001
OH,173,Chlordane cis,0.1439
OH,175,Ethoprop,0.0245
OH,176,Tetrachlorvinphos,0.0003
OH,177,Fenthion,0.0125
OH,178,Omethoate,13.984
OH,180,Carbofuran,2.4919000000000002
OH,181,Metribuzin,505.978
OH,185,Metribuzin DA,55.8
OH,189,Phorate sulfone,0.107
OH,190,Phorate sulfoxide,0.09469999999999999
OH,192,Benomyl,32.226
OH,195,Methiocarb,0.0741
OH,197,Methidathion,0.134
OH,200,EPTC,0.0017
OH,203,Phosphamidon,0.23700000000000002
OH,204,Acephate,150.6786
OH,208,Malathion oxygen analog,0.1249
OH,209,Dicrotophos,0.0027
OH,216,Disulfoton sulfone,6.8149999999999995
OH,217,DEF (Tribufos),0.0028
OH,219,Oxydemeton methyl,0.138
OH,222,Permethrin cis,208.9594
OH,223,Permethrin trans,210.6307
OH,224,Profenofos,0.1953
OH,226,Demeton-S sulfone,0.06
OH,227,Alachlor,102.3
OH,228,Cyanazine,51.2
OH,230,Pendimethalin,0.2849
OH,231,Iprodione metabolite isomer,19.1778
OH,232,Cycloate,0.0089
OH,235,Chlorpyrifos methyl,0.658
OH,237,Phosmet oxygen analog,0.7188
OH,239,Bensulide,0.0218
OH,245,Oxydemeton methyl sulfone,0.24530000000000002
OH,249,Prometryn,13.662400000000002
OH,253,"Dicofol o,p'",1.1535
OH,254,"Dicofol p,p'",14.823
OH,255,Cyromazine,5.8082
OH,264,Propiconazole,65.46340000000001
OH,271,Fenarimol,0.353
OH,275,"Methoxychlor p,p'",0.05
OH,276,Methoxychlor olefin,0.002
OH,283,Metolachlor,18392.7836
OH,297,Fluvalinate,0.014199999999999999
OH,300,DDE,4.32
OH,304,Quintozene (PCNB),0.3391
OH,305,Atrazine,200065.9917
OH,318,MCPA,1.3
OH,321,Hexachlorobenzene (HCB),0.006200000000000001
OH,329,Picloram,148.0
OH,333,Propazine,999.494
OH,338,Dichlorvos (DDVP),1.7692
OH,349,Oxychlordane,0.0058
OH,351,Pentachloroaniline (PCA),0.2168
OH,382,1-Naphthol,11.981
OH,387,Pentachlorobenzene (PCB),0.0525
OH,388,Pentachlorophenyl methyl sulfide,0.0155
OH,395,Diazinon oxygen analog,0.005
OH,512,3-Hydroxycarbofuran,0.5757000000000001
OH,529,Vinclozolin,12.2642
OH,536,Triazophos,0.013600000000000001
OH,537,Oxamyl,15.9276
OH,539,Permethrin Total,675.0103
OH,540,Pronamide,0.14250000000000002
OH,546,Fenvalerate,1.0190000000000001
OH,556,Resmethrin,0.158
OH,562,Pirimiphos methyl,0.01
OH,580,Pirimicarb,0.24
OH,593,Procymidone,0.191
OH,594,Napropamide,0.006
OH,597,Cypermethrin,185.0147
OH,604,Imazalil,99.0402
OH,607,Metalaxyl/Mefenoxam,135.2423
OH,608,Triadimefon,2.366
OH,611,Thiophanate methyl,1.5816000000000001
OH,612,Deltamethrin  (includes parent Tralomethrin),1.2346
OH,623,Propargite,59.8781
OH,624,Tetrahydrophthalimide (THPI),101.7238
OH,626,Iprodione,593.1384
OH,638,Triadimenol,0.39590000000000003
OH,639,Fenbutatin oxide,5.7882
OH,651,Diflubenzuron,5.4136
OH,658,Bendiocarb,0.017
OH,666,Carbendazim (MBC),23.9597
OH,675,Propachlor,1.07
OH,679,Myclobutanil,143.77360000000002
OH,713,Oxyfluorfen,0.0167
OH,714,Esfenvalerate,1.531
OH,717,Chlorimuron ethyl,2842.3
OH,720,Norflurazon desmethyl,0.052700000000000004
OH,722,Etridiazole,0.011
OH,723,Formetanate hydrochloride,7.841
OH,730,Ethephon,4.56
OH,731,Triclopyr,3996.7
OH,736,Fluridone,0.0017
OH,737,Oryzalin,0.0167
OH,740,Bensulide oxygen analog,0.026
OH,745,Fenamiphos sulfone,0.0376
OH,746,Fenamiphos sulfoxide,0.14780000000000001
OH,758,Bentazon,2698.5
OH,769,Azinphos methyl oxygen analog,0.01
OH,779,Parathion methyl oxygen analog,0.02
OH,780,Tebuthiuron,1289.78
OH,781,Cyfluthrin,37.048
OH,784,Desethyl-desisopropyl atrazine,452.0
OH,785,Desisopropyl atrazine,36911.222
OH,804,Tricyclazole,0.126
OH,807,Acetochlor,4160.7077
OH,808,Fenpropathrin,45.051
OH,850,Bitertanol,0.032
OH,855,Isoprothiolane,0.2592
OH,877,Cymoxanil,0.1
OH,886,Fenpropimorph,0.1698
OH,900,Endosulfan I,12.9548
OH,901,Endosulfan II,11.9785
OH,902,Endosulfan sulfate,37.4032
OH,903,BHC alpha,0.0411
OH,904,BHC beta,0.012199999999999999
OH,905,BHC delta,0.023
OH,906,"DDT p,p'",0.3657
OH,907,"DDT o,p'",0.1508
OH,908,"DDD p,p'",0.3208
OH,909,"DDD o,p'",0.042499999999999996
OH,910,"DDE p,p'",6.729
OH,911,"DDE o,p'",0.0022
OH,930,Bifenthrin,46.2029
OH,942,Prometon,3488.97
OH,945,Ethofumesate,0.025
OH,948,Abamectin,0.054
OH,950,Flusilazole,0.003
OH,954,Hexaconazole,0.005
OH,956,Penconazole,0.0067
OH,963,Terbufos sulfone,0.004
OH,964,Desethyl atrazine,80117.488
OH,966,Phorate oxygen analog sulfone,0.005
OH,967,Imidacloprid,196.3121
OH,A22,Cyproconazole,2.7069
OH,A25,Dichlorprop,26.0
OH,A30,Fenbuconazole,18.9595
OH,A39,Lambda cyhalothrin total,0.020999999999999998
OH,A42,Mecoprop (MCPP),61.3
OH,A46,Oxadixyl,0.237
OH,A47,Oxamyl oxime,14.3812
OH,A54,RH 9129 (fenbuconazole metab.),0.015
OH,A58,Tebuconazole,45.9972
OH,A61,Triflumizole,2.1572
OH,A68,"1,2,4-Triazole",0.065
OH,A82,Fipronil,0.0069
OH,A84,Fipronil sulfone (MB46136),0.003
OH,AAF,Lambda cyhalothrin R ester,0.017
OH,AAG,Lambda cyhalothrin S ester,0.018
OH,AAU,Flumetsulam,95.5
OH,AAX,Ethion mono oxon,0.014
OH,ABB,Spinosad,4.6961
OH,ABC,Spinosad A,6.5786
OH,ABD,Spinosad D,1.3819
OH,ABF,Pymetrozine,0.2792
OH,ABG,Tebufenozide,2.634
OH,ABN,Acetochlor ethanesulfonic acid (ESA),188578.99
OH,ABO,Acetochlor oxanilic acid (OA),184372.2
OH,ABP,Alachlor ethanesulfonic acid (ESA),43697.896
OH,ABQ,Alachlor oxanilic acid (OA),27265.316
OH,ABR,Bensulfuron methyl,2.0
OH,ACA,Imazamox,17.0
OH,ACB,Imazapyr,451.105
OH,ACC,Imazaquin,952.5799999999999
OH,ACD,Imazethapyr,1395.08
OH,ACG,Metolachlor ethanesulfonic acid (ESA),206525.022
OH,ACH,Metolachlor oxanilic acid (OA),118370.963
OH,ACI,Metsulfuron methyl,17.5
OH,ACM,Nicosulfuron,1238.3
OH,ACP,Sulfometuron methyl,42.2
OH,ACT,Siduron,14.0
OH,ACV,Methoprene,0.216
OH,ACZ,Imazapic,79.3
OH,ADC,Prallethrin,0.762
OH,ADD,Dimethenamid,443.90000000000003
OH,ADE,Esfenvalerate+Fenvalerate Total,3.7433
OH,ADG,Indoxacarb,12.0591
OH,ADI,Etofenprox,0.3346
OH,ADK,Imiprothrin,0.2771
OH,ADW,Triazole alanine (TA),3.4562
OH,ADX,Triazole acetic acid (TAA),484.0555
OH,AEB,Dimethenamid/Dimethenamid P,1450.0
OH,AED,Hydroxy atrazine,39889.15
OH,AEH,Halosulfuron methyl,5.5
OH,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",10.3677
OH,AEM,"Cyhalothrin, Lambda",0.909
OH,AEP,Clothianidin,8.7125
OH,AES,Methoxyfenozide,80.3085
OH,AEW,Famoxadone,20.0776
OH,AEY,Dimethenamid oxanilic acid (OA),2782.15
OH,AEZ,Flufenacet oxanilic acid (OA),935.15
OH,AFA,Propachlor oxanilic acid (OA),5.0
OH,AFB,Dimethenamid ethanesulfonic acid (ESA),154.71
OH,AFC,Heptachlor epoxide cis,0.0067
OH,AFM,Flutriafol,2.0193
OH,AFO,Dinotefuran,8.4984
OH,AFS,Fenpyroximate,4.9633
OH,AFU,Propamocarb hydrochloride,62.9146
OH,AFW,Spiromesifen Total (parent + enol metabolite),0.0935
OH,AFX,Novaluron,7.0208
OH,AFZ,"2,6-DIPN",1.85
OH,AGA,Cyazofamid,38.0721
OH,AGG,Flonicamid,52.5137
OH,AGH,Emamectin benzoate,0.1449
OH,AGJ,Fluoxastrobin,0.183
OH,AGR,"2,4-dimethylphenyl formamide (2,4-DMPF)",0.3645
OH,AGT,Spiromesifen,2.3647
OH,AGW,Chlorantraniliprole,59.7226
OH,AGX,Mandipropamid,161.0875
OH,AGY,Spinetoram,8.1347
OH,AHF,Imidacloprid urea,0.0354
OH,AHM,Spirotetramat,3.9894
OH,AHS,Flubendiamide,4.0007
OH,AHT,Fluopicolide,52.3867
OH,AHW,Disulfoton sulfoxide oxygen analog,0.0034
OH,AHZ,Saflufenacil,10.350000000000001
OH,AJO,Clethodim sulfoxide,0.04
OH,AJQ,Sethoxydim sulfone,0.025
OH,AJR,Sethoxydim sulfoxide,0.1759
OH,AJY,Spiroxamine,0.0123
OH,AKC,Ametoctradin,44.5269
OH,AKD,Penthiopyrad,35.8554
OH,AKG,Fluopyram,11.2159
OH,AKS,Acequinocyl,4.234999999999999
OH,AKU,Cyflufenamid,0.5426
OH,AKW,Fluxapyroxad,10.665000000000001
OH,ALG,Thymol,0.379
OH,ALS,Sulfoxaflor,0.6517
OH,ALT,Terbufos sulfoxide,0.027
OH,ALV,Spiromesifen alcohol,0.3906
OH,AMB,Cyantraniliprole,5.1175
OH,AMC,Cyflumetofen,1.7683
OH,AMG,Fenpyrazamine,0.0021
OH,ANC,Tolfenpyrad,3.7209
OH,AND,Propamocarb,7.2143
OH,ANE,Flupyradifurone,16.8119
OH,ANF,Metrafenone,1.8034000000000001
OH,ANH,Isofetamid,0.0423
OH,AOG,Imidacloprid desnitro,0.1403
OH,AOK,Imidacloprid olefin,0.016
OH,B07,Metaldehyde,0.213
OH,B10,Hexythiazox,2.1822
OH,B13,Chlorfenapyr,1.9440000000000002
OH,B16,Pyrimethanil,448.0487
OH,B21,Carfentrazone ethyl,0.006
OH,B22,Cyprodinil,76.2605
OH,B23,Fludioxonil,452.8587
OH,B24,Pyriproxyfen,1.5725
OH,B28,5-Hydroxythiabendazole,0.1427
OH,B32,Forchlorfenuron,0.0033
OH,B41,Fenhexamid,71.1155
OH,B42,Kresoxim-methyl,0.3224
OH,B43,Thiamethoxam,12.3956
OH,B44,Zoxamide,0.0248
OH,B46,Clopyralid,671.223
OH,B48,Azoxystrobin,147.546
OH,B51,Acibenzolar S methyl,0.0115
OH,B52,Buprofezin,12.946900000000001
OH,B53,Epoxiconazole,29.0175
OH,B54,Fluazinam,0.017
OH,B56,Pyridaben,0.7008
OH,B57,Quinoxyfen,2.1390000000000002
OH,B58,Difenoconazole,15.0555
OH,B61,Pyraclostrobin,112.9645
OH,B63,Flutolanil,0.3124
OH,B64,Fenamidone,65.1156
OH,B68,Thiacloprid,1.7081
OH,B72,Tetraconazole,11.9941
OH,B73,Fenazaquin,0.1548
OH,B75,Boscalid,129.9925
OH,B77,Dimethomorph,41.145
OH,B79,Trifloxystrobin,11.369
OH,B80,Acetamiprid,44.1953
OH,B82,Bifenazate,7.8551
OH,B84,Etoxazole,1.4473
OH,B85,Spirodiclofen,6.2432
OH,C90,Ethaboxam,0.1006
OH,F00,Prothioconazole desthio,0.0013
OH,F12,Pyriofenone,0.0078
OH,F40,Cyclaniliprole,0.0166
OH,F53,Benzovindiflupyr,0.0386
OH,F96,Flutianil,0.004
OH,G03,Pydiflumetofen,0.3672
OH,G21,Mefentrifluconazole,0.0986
OK,026,"2,4-D",20.1
OK,032,Diuron,7.0
OK,058,MGK-264,0.15960000000000002
OK,070,Piperonyl butoxide,0.44179999999999997
OK,102,Carbaryl,0.0036
OK,329,Picloram,20.8
OK,910,"DDE p,p'",0.003
OR,026,"2,4-D",22.3
OR,032,Diuron,129.0
OR,042,Azinphos methyl,0.026
OR,083,O-Phenylphenol,5.031
OR,125,Diphenylamine (DPA),0.017
OR,149,Simazine,3.7800000000000002
OR,153,Bromacil,278.4
OR,157,Thiabendazole,2.29
OR,165,Phosmet,0.186
OR,305,Atrazine,90.899
OR,333,Propazine,13.100000000000001
OR,596,Norflurazon,8.0
OR,633,Hexazinone,13.0
OR,720,Norflurazon desmethyl,39.0
OR,758,Bentazon,290.0
OR,784,Desethyl-desisopropyl atrazine,270.0
OR,785,Desisopropyl atrazine,73.2
OR,808,Fenpropathrin,0.43300000000000005
OR,942,Prometon,0.56
OR,964,Desethyl atrazine,535.38
OR,967,Imidacloprid,13.06
OR,ABG,Tebufenozide,0.316
OR,ABP,Alachlor ethanesulfonic acid (ESA),118.6
OR,ABQ,Alachlor oxanilic acid (OA),4.8
OR,ACB,Imazapyr,236.665
OR,ACG,Metolachlor ethanesulfonic acid (ESA),1659.6999999999998
OR,ACH,Metolachlor oxanilic acid (OA),207.8
OR,AED,Hydroxy atrazine,6.998
PA,026,"2,4-D",1848.276
PA,028,Dieldrin,0.0212
PA,031,Dinoseb,13.819999999999999
PA,032,Diuron,337.3
PA,102,Carbaryl,22.3
PA,125,Diphenylamine (DPA),0.0027
PA,129,Linuron,40.8
PA,143,Heptachlor epoxide,0.0076
PA,149,Simazine,1455.6100000000001
PA,152,Terbacil,1.18
PA,153,Bromacil,6.0
PA,172,Chlordane trans,0.0025
PA,173,Chlordane cis,0.0007
PA,283,Metolachlor,7359.888
PA,305,Atrazine,17235.597
PA,318,MCPA,50.798
PA,324,Dichlobenil,11.2
PA,333,Propazine,96.7
PA,349,Oxychlordane,0.0038
PA,607,Metalaxyl/Mefenoxam,16.0
PA,633,Hexazinone,39.298
PA,731,Triclopyr,327.784
PA,758,Bentazon,16.21
PA,780,Tebuthiuron,125.25
PA,784,Desethyl-desisopropyl atrazine,2225.0
PA,785,Desisopropyl atrazine,1775.162
PA,807,Acetochlor,90.3
PA,900,Endosulfan I,0.0021
PA,901,Endosulfan II,0.0028
PA,902,Endosulfan sulfate,0.1747
PA,910,"DDE p,p'",0.0988
PA,930,Bifenthrin,0.0025
PA,942,Prometon,456.78499999999997
PA,964,Desethyl atrazine,21635.016
PA,967,Imidacloprid,12.0
PA,A42,Mecoprop (MCPP),111.464
PA,A58,Tebuconazole,40.5
PA,A82,Fipronil,19.4
PA,ABN,Acetochlor ethanesulfonic acid (ESA),2994.32
PA,ABO,Acetochlor oxanilic acid (OA),787.562
PA,ABP,Alachlor ethanesulfonic acid (ESA),4940.59
PA,ABQ,Alachlor oxanilic acid (OA),163.256
PA,ACB,Imazapyr,107.605
PA,ACD,Imazethapyr,31.5
PA,ACG,Metolachlor ethanesulfonic acid (ESA),264838.2
PA,ACH,Metolachlor oxanilic acid (OA),39223.04
PA,ACP,Sulfometuron methyl,34.16
PA,AEB,Dimethenamid/Dimethenamid P,19.76
PA,AED,Hydroxy atrazine,1711.888
PA,AEG,Prosulfuron,17.5
PA,AEP,Clothianidin,80.0
PA,AEY,Dimethenamid oxanilic acid (OA),2.1
PA,B48,Azoxystrobin,32.3
RI,967,Imidacloprid,25.0
RI,ACG,Metolachlor ethanesulfonic acid (ESA),5.0
SC,026,"2,4-D",148.2
SC,028,Dieldrin,0.0044
SC,032,Diuron,32.0
SC,052,Malathion,226.0
SC,102,Carbaryl,0.0005
SC,129,Linuron,315.0
SC,149,Simazine,618.1
SC,153,Bromacil,104.2
SC,160,Chlorpyrifos,0.0025
SC,283,Metolachlor,2252.0
SC,305,Atrazine,4347.35
SC,666,Carbendazim (MBC),6.0
SC,701,Fluometuron,371.0
SC,758,Bentazon,8.7
SC,780,Tebuthiuron,34.6
SC,784,Desethyl-desisopropyl atrazine,25.0
SC,785,Desisopropyl atrazine,16.3
SC,910,"DDE p,p'",0.0278
SC,942,Prometon,74.3
SC,964,Desethyl atrazine,269.3
SC,967,Imidacloprid,7.5
SC,A58,Tebuconazole,16.0
SC,ABN,Acetochlor ethanesulfonic acid (ESA),15.0
SC,ABP,Alachlor ethanesulfonic acid (ESA),6407.0
SC,ABQ,Alachlor oxanilic acid (OA),2173.0
SC,ACB,Imazapyr,35.7
SC,ACD,Imazethapyr,12.3
SC,ACG,Metolachlor ethanesulfonic acid (ESA),14770.7
SC,ACH,Metolachlor oxanilic acid (OA),6441.5
SC,AED,Hydroxy atrazine,57.6
SD,758,Bentazon,2.22
SD,784,Desethyl-desisopropyl atrazine,25.0
SD,910,"DDE p,p'",0.0102
SD,ABN,Acetochlor ethanesulfonic acid (ESA),434.0
SD,ABO,Acetochlor oxanilic acid (OA),34.0
SD,ABP,Alachlor ethanesulfonic acid (ESA),886.8
SD,ABQ,Alachlor oxanilic acid (OA),34.0
SD,ACG,Metolachlor ethanesulfonic acid (ESA),124.2
SD,ACH,Metolachlor oxanilic acid (OA),19.9
TN,026,"2,4-D",2764.232
TN,028,Dieldrin,0.0048
TN,031,Dinoseb,6.994
TN,032,Diuron,778.996
TN,050,Lindane (BHC gamma),0.0033
TN,052,Malathion,9.99
TN,149,Simazine,3384.235
TN,153,Bromacil,152.184
TN,159,Methomyl,12.2
TN,181,Metribuzin,143.462
TN,264,Propiconazole,22.4
TN,283,Metolachlor,9281.25
TN,305,Atrazine,51344.7
TN,318,MCPA,1.3
TN,329,Picloram,110.0
TN,333,Propazine,79.96
TN,607,Metalaxyl/Mefenoxam,225.0
TN,633,Hexazinone,2.498
TN,701,Fluometuron,6.993
TN,731,Triclopyr,62.964
TN,758,Bentazon,434.184
TN,780,Tebuthiuron,455.411
TN,785,Desisopropyl atrazine,5750.689
TN,807,Acetochlor,1234.85
TN,942,Prometon,295.113
TN,964,Desethyl atrazine,21551.568
TN,967,Imidacloprid,1462.228
TN,A42,Mecoprop (MCPP),1.082
TN,A58,Tebuconazole,294.992
TN,AAU,Flumetsulam,67.98
TN,ABN,Acetochlor ethanesulfonic acid (ESA),1801.232
TN,ABO,Acetochlor oxanilic acid (OA),914.0360000000001
TN,ABP,Alachlor ethanesulfonic acid (ESA),971.68
TN,ABQ,Alachlor oxanilic acid (OA),190.928
TN,ACB,Imazapyr,391.695
TN,ACC,Imazaquin,3.996
TN,ACD,Imazethapyr,220.916
TN,ACG,Metolachlor ethanesulfonic acid (ESA),12791.862
TN,ACH,Metolachlor oxanilic acid (OA),3857.728
TN,ACM,Nicosulfuron,8.0
TN,ACZ,Imazapic,1.5
TN,ADD,Dimethenamid,164.08100000000002
TN,AED,Hydroxy atrazine,1672.3
TN,B48,Azoxystrobin,3321.0
TX,001,Aldrin,0.0019
TX,002,Allethrin,0.346
TX,011,Captan,233.3529
TX,022,DDT,0.426
TX,024,Diazinon,2.466
TX,026,"2,4-D",1157.3120000000001
TX,028,Dieldrin,3.0796
TX,032,Diuron,22.6144
TX,033,Anilazine,0.868
TX,034,Endrin,0.07919999999999999
TX,042,Azinphos methyl,52.6931
TX,047,Dicofol Total,4.04
TX,050,Lindane (BHC gamma),0.041
TX,052,Malathion,14.8591
TX,055,Methoxychlor Total,9.938
TX,057,Parathion methyl,4.025
TX,058,MGK-264,3.2278000000000002
TX,065,Parathion ethyl,1.711
TX,069,Mevinphos Total,0.55
TX,070,Piperonyl butoxide,44.9169
TX,083,O-Phenylphenol,113.2364
TX,087,DDD (TDE),0.005
TX,090,Toxaphene,1.5798
TX,102,Carbaryl,132.8651
TX,104,Dodine,0.0491
TX,107,Ethion,1.2807
TX,111,Ethoxyquin,14.6195
TX,114,Chlorpropham,1585.9219
TX,115,Endosulfans Total,11.369
TX,124,Coumaphos,0.0507
TX,125,Diphenylamine (DPA),432.3399
TX,126,Folpet,1.137
TX,129,Linuron,14.6953
TX,130,Trichlorfon,0.021
TX,134,DCPA,17.9672
TX,143,Heptachlor epoxide,0.0703
TX,144,Dicloran,249.0839
TX,147,Tecnazene,0.016
TX,148,Phorate,0.003
TX,149,Simazine,989.4958
TX,151,Trifluralin,11.6402
TX,153,Bromacil,10.008000000000001
TX,156,Ametryn,0.0038
TX,157,Thiabendazole,889.6835
TX,159,Methomyl,81.9422
TX,160,Chlorpyrifos,29.1035
TX,164,Chlorothalonil,34.7748
TX,165,Phosmet,69.7471
TX,166,Phosalone,0.037000000000000005
TX,168,Aldicarb sulfone,0.2237
TX,169,Aldicarb sulfoxide,0.9242
TX,170,Methamidophos,65.3432
TX,171,Dimethoate,33.6822
TX,172,Chlordane trans,0.0454
TX,173,Chlordane cis,0.11270000000000001
TX,175,Ethoprop,0.036300000000000006
TX,176,Tetrachlorvinphos,0.026
TX,178,Omethoate,17.235
TX,180,Carbofuran,0.8344
TX,181,Metribuzin,0.5685
TX,189,Phorate sulfone,0.133
TX,190,Phorate sulfoxide,0.15469999999999998
TX,192,Benomyl,43.8239
TX,197,Methidathion,0.121
TX,200,EPTC,0.2777
TX,203,Phosphamidon,0.158
TX,204,Acephate,130.7104
TX,206,Nonachlor trans,0.0021000000000000003
TX,207,Nonachlor cis,0.0014
TX,208,Malathion oxygen analog,0.2147
TX,216,Disulfoton sulfone,0.008
TX,217,DEF (Tribufos),0.0095
TX,219,Oxydemeton methyl,0.9289
TX,222,Permethrin cis,161.0637
TX,223,Permethrin trans,182.6716
TX,224,Profenofos,0.032
TX,227,Alachlor,366.0
TX,230,Pendimethalin,9.0306
TX,231,Iprodione metabolite isomer,29.197
TX,232,Cycloate,0.004
TX,235,Chlorpyrifos methyl,0.3686
TX,237,Phosmet oxygen analog,0.2635
TX,239,Bensulide,0.0076
TX,245,Oxydemeton methyl sulfone,0.13290000000000002
TX,249,Prometryn,0.914
TX,253,"Dicofol o,p'",0.9354
TX,254,"Dicofol p,p'",16.3867
TX,255,Cyromazine,5.0568
TX,264,Propiconazole,59.5995
TX,271,Fenarimol,0.362
TX,272,"2,6-dichlorobenzamide",0.02
TX,275,"Methoxychlor p,p'",0.17750000000000002
TX,276,Methoxychlor olefin,0.0050999999999999995
TX,283,Metolachlor,868.1518
TX,292,Fluazifop butyl,0.01
TX,297,Fluvalinate,0.0796
TX,300,DDE,6.072
TX,304,Quintozene (PCNB),0.9233
TX,305,Atrazine,11328.349400000001
TX,318,MCPA,1.299
TX,321,Hexachlorobenzene (HCB),0.0492
TX,324,Dichlobenil,55.959799999999994
TX,329,Picloram,77.0
TX,338,Dichlorvos (DDVP),2.5744
TX,343,Monocrotophos,2.1004
TX,351,Pentachloroaniline (PCA),0.48819999999999997
TX,370,Parathion oxygen analog,0.034
TX,382,1-Naphthol,18.786
TX,387,Pentachlorobenzene (PCB),0.2294
TX,388,Pentachlorophenyl methyl sulfide,0.0059
TX,512,3-Hydroxycarbofuran,0.1855
TX,529,Vinclozolin,24.1207
TX,536,Triazophos,0.0054
TX,537,Oxamyl,15.2036
TX,539,Permethrin Total,1213.9843
TX,540,Pronamide,0.1033
TX,546,Fenvalerate,1.607
TX,556,Resmethrin,0.081
TX,562,Pirimiphos methyl,0.011
TX,580,Pirimicarb,0.035
TX,594,Napropamide,0.002
TX,597,Cypermethrin,311.8093
TX,604,Imazalil,140.7119
TX,607,Metalaxyl/Mefenoxam,25.0049
TX,608,Triadimefon,0.33030000000000004
TX,611,Thiophanate methyl,1.8881999999999999
TX,612,Deltamethrin  (includes parent Tralomethrin),2.867
TX,621,Tri Allate,0.005
TX,623,Propargite,66.9013
TX,624,Tetrahydrophthalimide (THPI),96.1327
TX,626,Iprodione,960.8272
TX,638,Triadimenol,0.7827999999999999
TX,639,Fenbutatin oxide,4.1794
TX,651,Diflubenzuron,15.3957
TX,658,Bendiocarb,0.068
TX,666,Carbendazim (MBC),32.897
TX,679,Myclobutanil,40.3591
TX,699,Clofentezine,0.2272
TX,713,Oxyfluorfen,0.026099999999999998
TX,714,Esfenvalerate,2.273
TX,719,Clomazone,0.0064
TX,720,Norflurazon desmethyl,0.0214
TX,722,Etridiazole,0.0078
TX,723,Formetanate hydrochloride,15.0906
TX,726,Thiobencarb,0.0017
TX,730,Ethephon,13.073
TX,731,Triclopyr,161.992
