city_ascii,state_id,county_name,lat,lng
Redwood City,CA,San Mateo,37.5025,-122.2253
Warwick,RI,Kent,41.7062,-71.4334
Jackson,MI,Jackson,42.2431,-84.4038
Cranston,RI,Providence,41.7658,-71.4858
Largo,FL,Pinellas,27.9088,-82.7712
Miami Beach,FL,Miami-Dade,25.8171,-80.1396
Alhambra,CA,Los Angeles,34.084,-118.1355
Johns Creek,GA,Fulton,34.0333,-84.2027
Mountain View,CA,Santa Clara,37.4001,-122.0796
Salisbury,MD,Wicomico,38.3756,-75.5865
Morgantown,WV,Monongalia,39.6383,-79.9464
Silver Spring,MD,Montgomery,39.0028,-77.0207
Layton,UT,Davis,41.077,-111.962
Springfield,OH,Clark,39.93,-83.7959
Lakewood,CA,Los Angeles,33.8471,-118.1222
Florence,AL,Lauderdale,34.8303,-87.6655
Folsom,CA,Sacramento,38.6668,-121.1422
Madera,CA,Madera,36.963,-120.0778
New Rochelle,NY,Westchester,40.9304,-73.7836
Parma,OH,Cuyahoga,41.3843,-81.7286
Terre Haute,IN,Vigo,39.466,-87.3751
Somerville,MA,Middlesex,42.3908,-71.1014
Flagstaff,AZ,Coconino,35.1872,-111.6194
Boynton Beach,FL,Palm Beach,26.5281,-80.0811
Homestead,FL,Miami-Dade,25.4665,-80.4472
Newark,OH,Licking,40.0706,-82.425
Plymouth,MN,Hennepin,45.0225,-93.4617
Anniston,AL,Calhoun,33.6712,-85.8135
Texarkana,TX,Bowie,33.45,-94.0847
Tustin,CA,Orange,33.7311,-117.8107
Pharr,TX,Hidalgo,26.1685,-98.1904
Port Huron,MI,St. Clair,42.9821,-82.4388
Turlock,CA,Stanislaus,37.5053,-120.8588
Rancho Cordova,CA,Sacramento,38.5737,-121.2527
The Villages,FL,Sumter,28.9034,-81.9887
Milpitas,CA,Santa Clara,37.4336,-121.8921
Perris,CA,Riverside,33.7898,-117.2233
Upland,CA,San Bernardino,34.1178,-117.6604
Alton,IL,Madison,38.9037,-90.152
Pleasanton,CA,Alameda,37.6663,-121.8805
Kendall,FL,Miami-Dade,25.6697,-80.3556
Jonesboro,AR,Craighead,35.8212,-90.6791
Bellflower,CA,Los Angeles,33.888,-118.1271
Battle Creek,MI,Calhoun,42.2985,-85.2296
Chino Hills,CA,San Bernardino,33.9508,-117.7254
Cheyenne,WY,Laramie,41.135,-104.7902
Lebanon,PA,Lebanon,40.3412,-76.4228
Carmichael,CA,Sacramento,38.6318,-121.3263
South Jordan,UT,Salt Lake,40.557,-111.9784
Davis,CA,Yolo,38.5553,-121.737
Elizabethtown,KY,Hardin,37.7031,-85.8773
Schaumburg,IL,Cook,42.0308,-88.0838
Alameda,CA,Alameda,37.7668,-122.267
Hammond,IN,Lake,41.6168,-87.4909
Pasco,WA,Franklin,46.2506,-119.1305
Evanston,IL,Cook,42.0464,-87.6943
Lehi,UT,Utah,40.4136,-111.8725
Alexandria,LA,Rapides,31.2923,-92.4702
North Port,FL,Sarasota,27.0576,-82.1977
Arlington Heights,IL,Cook,42.0955,-87.9826
Camarillo,CA,Ventura,34.223,-119.0321
Wyoming,MI,Kent,42.8908,-85.7066
Flower Mound,TX,Denton,33.0343,-97.1146
Bethlehem,PA,Northampton,40.6266,-75.3679
Hattiesburg,MS,Forrest,31.3074,-89.317
Loveland,CO,Larimer,40.4166,-105.0623
Pittsburg,CA,Contra Costa,38.0182,-121.8965
Cedar Park,TX,Williamson,30.5105,-97.8197
Wenatchee,WA,Chelan,47.436,-120.3295
Southfield,MI,Oakland,42.4765,-83.2605
Rochester Hills,MI,Oakland,42.6645,-83.1563
Hammond,LA,Tangipahoa,30.5061,-90.4563
Valdosta,GA,Lowndes,30.8502,-83.2788
Owensboro,KY,Daviess,37.7575,-87.1172
Apple Valley,CA,San Bernardino,34.5352,-117.2109
Woodbury,MN,Washington,44.9057,-92.923
Pawtucket,RI,Providence,41.8744,-71.3743
St. Joseph,MO,Buchanan,39.7598,-94.821
Doral,FL,Miami-Dade,25.8152,-80.3565
Dover,NH,Strafford,43.1887,-70.8845
Missouri City,TX,Fort Bend,29.563,-95.5365
Saratoga Springs,NY,Saratoga,43.0674,-73.7775
Pocatello,ID,Bannock,42.8724,-112.4647
Oshkosh,WI,Winnebago,44.0227,-88.5619
New Britain,CT,Capitol,41.6759,-72.7862
Castle Rock,CO,Douglas,39.3763,-104.8535
Lauderhill,FL,Broward,26.1605,-80.2241
Broomfield,CO,Broomfield,39.9542,-105.0526
Dale City,VA,Prince William,38.6473,-77.3459
Bolingbrook,IL,Will,41.6901,-88.1021
Redmond,WA,King,47.6763,-122.1169
Caguas,PR,Caguas,18.2319,-66.0388
Mansfield,TX,Tarrant,32.569,-97.1213
Ellicott City,MD,Howard,39.2774,-76.8345
Sheboygan,WI,Sheboygan,43.7403,-87.7316
Mansfield,OH,Richland,40.7656,-82.5275
Glens Falls,NY,Warren,43.3109,-73.6458
Daytona Beach,FL,Volusia,29.1995,-81.0982
Lodi,CA,San Joaquin,38.1218,-121.2932
Redlands,CA,San Bernardino,34.0512,-117.1712
Harrisonburg,VA,Harrisonburg,38.4362,-78.8735
Dothan,AL,Houston,31.2336,-85.407
Cleveland,TN,Bradley,35.1817,-84.8707
Jackson,TN,Madison,35.6538,-88.8354
Mount Vernon,NY,Westchester,40.9136,-73.8291
Centreville,VA,Fairfax,38.839,-77.4389
Altoona,PA,Blair,40.5082,-78.4007
Framingham,MA,Middlesex,42.3085,-71.4368
Camden,NJ,Camden,39.9361,-75.1073
Georgetown,TX,Williamson,30.666,-97.6966
Baldwin Park,CA,Los Angeles,34.0829,-117.9722
Rocklin,CA,Placer,38.8075,-121.2489
Porterville,CA,Tulare,36.0643,-119.0338
Tamarac,FL,Broward,26.2056,-80.2539
Glen Burnie,MD,Anne Arundel,39.156,-76.6071
Blacksburg,VA,Montgomery,37.23,-80.4279
Wausau,WI,Marathon,44.962,-89.6459
Sumter,SC,Sumter,33.9392,-80.393
Janesville,WI,Rock,42.6854,-89.0135
Brunswick,GA,Glynn,31.1449,-81.4746
Dublin,CA,Alameda,37.7161,-121.8963
Wilmington,DE,New Castle,39.7415,-75.5416
Waukesha,WI,Waukesha,43.0087,-88.2464
Fairbanks,AK,Fairbanks North Star,64.8353,-147.6533
Lakeville,MN,Dakota,44.6774,-93.252
St. Charles,MO,St. Charles,38.7954,-90.5157
Redondo Beach,CA,Los Angeles,33.8577,-118.3765
Spring Hill,TN,Maury,35.7437,-86.9116
Bayonne,NJ,Hudson,40.6668,-74.1158
Grand Forks,ND,Grand Forks,47.9214,-97.0884
Noblesville,IN,Hamilton,40.0355,-86.0042
Guaynabo,PR,Guaynabo,18.3832,-66.1134
El Paso de Robles,CA,San Luis Obispo,35.6394,-120.656
North Richland Hills,TX,Tarrant,32.8604,-97.218
Maple Grove,MN,Hennepin,45.1089,-93.4626
Passaic,NJ,Passaic,40.8574,-74.1282
Blaine,MN,Anoka,45.1696,-93.2077
Lake Elsinore,CA,Riverside,33.6847,-117.3344
Rogers,AR,Benton,36.317,-94.1531
Casas Adobes,AZ,Pima,32.3423,-111.0113
Sherman,TX,Grayson,33.6273,-96.6221
Walnut Creek,CA,Contra Costa,37.9024,-122.0399
Conway,AR,Faulkner,35.0753,-92.4692
Eastvale,CA,Riverside,33.9617,-117.5803
Union City,CA,Alameda,37.6032,-122.0181
Michigan City,IN,LaPorte,41.7092,-86.869
Poinciana,FL,Polk,28.1217,-81.4821
Tulare,CA,Tulare,36.1995,-119.34
Gary,IN,Lake,41.5905,-87.3473
Gaithersburg,MD,Montgomery,39.1346,-77.2131
East Orange,NJ,Essex,40.7651,-74.2117
Wesley Chapel,FL,Pasco,28.2106,-82.3238
West Des Moines,IA,Polk,41.5521,-93.7806
Dalton,GA,Whitfield,34.769,-84.972
Dubuque,IA,Dubuque,42.5002,-90.707
Schenectady,NY,Schenectady,42.8025,-73.9275
Ankeny,IA,Polk,41.7288,-93.6031
Maricopa,AZ,Pinal,33.0408,-112.0011
Eagan,MN,Dakota,44.817,-93.1638
Hanford,CA,Kings,36.3274,-119.6549
Bristol,TN,Sullivan,36.5572,-82.2154
Yorba Linda,CA,Orange,33.889,-117.7714
Weston,FL,Broward,26.1006,-80.4054
Watsonville,CA,Santa Cruz,36.9206,-121.7708
Palo Alto,CA,Santa Clara,37.3905,-122.1468
South Hill,WA,Pierce,47.1198,-122.2853
Shawnee,KS,Johnson,39.0158,-94.8076
San Marcos,TX,Hays,29.8734,-97.9356
Great Falls,MT,Cascade,47.5022,-111.2996
Haverhill,MA,Essex,42.7838,-71.0871
Union City,NJ,Hudson,40.7675,-74.0323
Palatine,IL,Cook,42.118,-88.043
Longview,WA,Cowlitz,46.1461,-122.963
Corvallis,OR,Benton,44.5698,-123.2779
Rockville,MD,Montgomery,39.0834,-77.1553
Skokie,IL,Cook,42.036,-87.74
Mount Vernon,WA,Skagit,48.4203,-122.3115
Casper,WY,Natrona,42.842,-106.3208
Ames,IA,Story,42.0256,-93.6217
Delray Beach,FL,Palm Beach,26.455,-80.0905
Sammamish,WA,King,47.6017,-122.0416
Lynwood,CA,Los Angeles,33.924,-118.2016
Dundalk,MD,Baltimore,39.2704,-76.4942
Bethesda,MD,Montgomery,38.9866,-77.1188
Morristown,TN,Hamblen,36.2043,-83.3001
Juana Diaz,PR,Juana Díaz,18.0532,-66.5044
Kankakee,IL,Kankakee,41.102,-87.8643
Fajardo,PR,Fajardo,18.3331,-65.6589
Alpharetta,GA,Fulton,34.0704,-84.2738
Novi,MI,Oakland,42.4786,-83.4893
Kenner,LA,Jefferson,30.0109,-90.2549
Bay City,MI,Bay,43.5902,-83.8887
Victoria,TX,Victoria,28.8287,-96.9849
South San Francisco,CA,San Mateo,37.6538,-122.4196
Apex,NC,Wake,35.7237,-78.8743
Parkersburg,WV,Wood,39.2623,-81.542
Malden,MA,Middlesex,42.4305,-71.0576
Castro Valley,CA,Alameda,37.7088,-122.0626
Bozeman,MT,Gallatin,45.6833,-111.0558
Brentwood,NY,Suffolk,40.7839,-73.2522
Waltham,MA,Middlesex,42.3889,-71.2423
Pflugerville,TX,Travis,30.4515,-97.6018
North Little Rock,AR,Pulaski,34.7807,-92.2371
Brentwood,CA,Contra Costa,37.9356,-121.719
Laguna Niguel,CA,Orange,33.5275,-117.705
San Clemente,CA,Orange,33.4499,-117.6102
Burnsville,MN,Dakota,44.7648,-93.2793
Spring,TX,Harris,30.0613,-95.383
Port Charlotte,FL,Charlotte,26.9918,-82.114
Eden Prairie,MN,Hennepin,44.8488,-93.4595
Greenwood,IN,Johnson,39.6019,-86.1073
Millcreek,UT,Salt Lake,40.6892,-111.8292
Bellevue,NE,Sarpy,41.1485,-95.939
Coon Rapids,MN,Anoka,45.1755,-93.3094
Rowlett,TX,Dallas,32.9155,-96.5489
Hamilton,OH,Butler,39.3939,-84.5653
Lakewood,WA,Pierce,47.1628,-122.5299
Florence-Graham,CA,Los Angeles,33.9682,-118.2447
Commerce City,CO,Adams,39.8641,-104.843
Bossier City,LA,Bossier,32.5224,-93.6668
Taylor,MI,Wayne,42.226,-83.2688
La Habra,CA,Orange,33.9282,-117.9515
Port Orange,FL,Volusia,29.1085,-81.0137
Moore,OK,Cleveland,35.3293,-97.4757
Council Bluffs,IA,Pottawattamie,41.2369,-95.8516
Leander,TX,Williamson,30.5728,-97.8618
Dearborn Heights,MI,Wayne,42.3164,-83.2769
Reston,VA,Fairfax,38.9497,-77.3461
Montebello,CA,Los Angeles,34.0155,-118.1108
Pontiac,MI,Oakland,42.6493,-83.2878
Encinitas,CA,San Diego,33.0492,-117.261
Queen Creek,AZ,Maricopa,33.2454,-111.6173
Medford,MA,Middlesex,42.4234,-71.1087
Springfield,OR,Lane,44.0538,-122.9811
Hendersonville,TN,Sumner,36.3063,-86.5997
Palm Harbor,FL,Pinellas,28.0847,-82.7481
Pico Rivera,CA,Los Angeles,33.9901,-118.0888
Marietta,GA,Cobb,33.9533,-84.5422
Wellington,FL,Palm Beach,26.6461,-80.2699
Sanford,FL,Seminole,28.7891,-81.2757
Woodland,CA,Yolo,38.6712,-121.75
Caldwell,ID,Canyon,43.6453,-116.6594
Huntersville,NC,Mecklenburg,35.406,-80.8716
Bristol,CT,Naugatuck Valley,41.6812,-72.9407
Jupiter,FL,Palm Beach,26.92,-80.1128
San Rafael,CA,Marin,37.9905,-122.5221
La Mesa,CA,San Diego,32.7703,-117.0204
Richland,WA,Benton,46.2824,-119.2939
Revere,MA,Suffolk,42.4189,-71.004
Meriden,CT,South Central Connecticut,41.5369,-72.7946
Monterey Park,CA,Los Angeles,34.0497,-118.1326
Gardena,CA,Los Angeles,33.8943,-118.3072
Euless,TX,Tarrant,32.8508,-97.08
Des Plaines,IL,Cook,42.0345,-87.9008
West Allis,WI,Milwaukee,43.0068,-88.0296
North Miami,FL,Miami-Dade,25.9008,-80.1686
St. Cloud,FL,Osceola,28.2363,-81.2779
The Hammocks,FL,Miami-Dade,25.67,-80.4482
Cupertino,CA,Santa Clara,37.3168,-122.0466
Taylorsville,UT,Salt Lake,40.6569,-111.9493
Petaluma,CA,Sonoma,38.2423,-122.6266
Kokomo,IN,Howard,40.464,-86.1277
Santee,CA,San Diego,32.8554,-116.9851
Stonecrest,GA,DeKalb,33.6842,-84.1372
Taunton,MA,Bristol,41.9036,-71.0943
White Plains,NY,Westchester,41.022,-73.7547
Palm Beach Gardens,FL,Palm Beach,26.8466,-80.1679
Chapel Hill,NC,Orange,35.9271,-79.0391
Hoboken,NJ,Hudson,40.7452,-74.0281
Parker,CO,Douglas,39.5084,-104.7753
Blue Springs,MO,Jackson,39.0124,-94.2721
Shoreline,WA,King,47.7564,-122.3426
St. Clair Shores,MI,Macomb,42.4925,-82.8961
Horizon West,FL,Orange,28.4417,-81.6146
Margate,FL,Broward,26.2466,-80.2119
Orland Park,IL,Cook,41.6075,-87.8619
Carson City,NV,Carson City,39.1511,-119.7476
Midwest City,OK,Oklahoma,35.463,-97.371
Royal Oak,MI,Oakland,42.5084,-83.1539
Bowie,MD,Prince George's,38.9549,-76.7406
Kettering,OH,Montgomery,39.6956,-84.1494
St. Peters,MO,St. Charles,38.7825,-90.6061
Oak Lawn,IL,Cook,41.7139,-87.7528
Towson,MD,Baltimore,39.3944,-76.619
Coconut Creek,FL,Broward,26.2803,-80.1842
Decatur,AL,Morgan,34.5731,-86.9905
Lenexa,KS,Johnson,38.9609,-94.8018
Bartlett,TN,Shelby,35.2337,-89.8195
South Whittier,CA,Los Angeles,33.9336,-118.0312
Lake Havasu City,AZ,Mohave,34.5006,-114.3113
Bel Air South,MD,Harford,39.5022,-76.3113
Fountainebleau,FL,Miami-Dade,25.7723,-80.346
Wylie,TX,Collin,33.0362,-96.5161
Madison,AL,Madison,34.7114,-86.7626
Brookhaven,GA,DeKalb,33.8743,-84.3314
Highland,CA,San Bernardino,34.1113,-117.165
Fountain Valley,CA,Orange,33.7105,-117.9514
Berwyn,IL,Cook,41.8433,-87.7909
Severn,MD,Anne Arundel,39.1355,-76.6956
Albany,OR,Linn,44.6272,-123.0965
National City,CA,San Diego,32.6654,-117.0983
Lacey,WA,Thurston,47.0462,-122.7933
Mount Prospect,IL,Cook,42.0641,-87.9375
Arcadia,CA,Los Angeles,34.1342,-118.0373
DeSoto,TX,Dallas,32.5992,-96.8633
Smyrna,GA,Cobb,33.8633,-84.5168
Bradenton,FL,Manatee,27.4901,-82.5757
New Brunswick,NJ,Middlesex,40.487,-74.445
Apple Valley,MN,Dakota,44.7457,-93.2004
Tinley Park,IL,Cook,41.567,-87.8049
Sarasota,FL,Sarasota,27.3387,-82.5432
Hacienda Heights,CA,Los Angeles,33.997,-117.9727
Chicopee,MA,Hampden,42.1764,-72.5719
West Haven,CT,South Central Connecticut,41.2739,-72.9672
Herriman,UT,Salt Lake,40.4899,-112.017
Perth Amboy,NJ,Middlesex,40.5202,-74.2724
Casa Grande,AZ,Pinal,32.9069,-111.7624
Tigard,OR,Washington,45.4237,-122.7845
Apopka,FL,Orange,28.7015,-81.5316
Southaven,MS,DeSoto,34.9514,-89.9786
Huntington Park,CA,Los Angeles,33.98,-118.2167
Diamond Bar,CA,Los Angeles,33.9992,-117.8161
Bentonville,AR,Benton,36.3547,-94.2305
Yucaipa,CA,San Bernardino,34.0336,-117.0429
Plainfield,NJ,Union,40.6154,-74.4157
Manhattan,KS,Riley,39.1886,-96.6048
Aspen Hill,MD,Montgomery,39.0927,-77.0826
Rocky Mount,NC,Nash,35.9685,-77.804
Peabody,MA,Essex,42.5335,-70.9725
West Sacramento,CA,Yolo,38.5557,-121.5505
San Jacinto,CA,Riverside,33.797,-116.9916
Kentwood,MI,Kent,42.8852,-85.5926
Colton,CA,San Bernardino,34.0538,-117.3255
Oak Park,IL,Cook,41.8872,-87.7899
Westchester,FL,Miami-Dade,25.7471,-80.3523
Smyrna,TN,Rutherford,35.9687,-86.5264
Wheaton,IL,DuPage,41.8561,-88.1085
Beaumont,CA,Riverside,33.9076,-116.9766
Aloha,OR,Washington,45.492,-122.8725
Minnetonka,MN,Hennepin,44.9322,-93.4598
Pinellas Park,FL,Pinellas,27.8589,-82.7078
Kannapolis,NC,Cabarrus,35.4764,-80.6408
Paramount,CA,Los Angeles,33.8977,-118.1651
Texas City,TX,Galveston,29.4154,-94.9682
Novato,CA,Marin,38.092,-122.5575
Edina,MN,Hennepin,44.8914,-93.3602
Normal,IL,McLean,40.5217,-88.9884
Tamiami,FL,Miami-Dade,25.7556,-80.4016
Grand Island,NE,Hall,40.9218,-98.3586
Methuen Town,MA,Essex,42.734,-71.1889
Elyria,OH,Lorain,41.376,-82.106
Wheaton,MD,Montgomery,39.0492,-77.0573
Kendale Lakes,FL,Miami-Dade,25.7081,-80.4078
Marana,AZ,Pima,32.4355,-111.1558
West New York,NJ,Hudson,40.7857,-74.0094
Twin Falls,ID,Twin Falls,42.5645,-114.4613
Florissant,MO,St. Louis,38.7996,-90.3269
Glendora,CA,Los Angeles,34.1449,-117.8467
Cathedral City,CA,Riverside,33.8362,-116.4642
Aliso Viejo,CA,Orange,33.5792,-117.7289
Placentia,CA,Orange,33.8807,-117.8553
Hoffman Estates,IL,Cook,42.064,-88.1468
Burien,WA,King,47.4762,-122.3394
Dunwoody,GA,DeKalb,33.9418,-84.3122
Palm Desert,CA,Riverside,33.7378,-116.3695
Troy,NY,Rensselaer,42.7354,-73.6751
Collierville,TN,Shelby,35.047,-89.6987
Levittown,PA,Bucks,40.1533,-74.8531
Rosemead,CA,Los Angeles,34.0689,-118.0823
Country Club,FL,Miami-Dade,25.9407,-80.3102
Enid,OK,Garfield,36.4063,-97.87
Cuyahoga Falls,OH,Summit,41.1641,-81.5207
Mishawaka,IN,St. Joseph,41.6742,-86.1666
Columbus,IN,Bartholomew,39.2093,-85.9183
Summerville,SC,Dorchester,33.0016,-80.1799
Levittown,NY,Nassau,40.7241,-73.5125
Grapevine,TX,Tarrant,32.9343,-97.0742
Covina,CA,Los Angeles,34.0903,-117.8818
Milford city ,CT,South Central Connecticut,41.2255,-73.0625
Draper,UT,Salt Lake,40.4957,-111.8605
Lakewood,OH,Cuyahoga,41.4822,-81.8008
Catalina Foothills,AZ,Pima,32.3046,-110.8838
Delano,CA,Kern,35.7662,-119.2635
Lincoln,CA,Placer,38.8774,-121.2937
Murray,UT,Salt Lake,40.6498,-111.8874
Mooresville,NC,Iredell,35.5847,-80.8266
Downers Grove,IL,DuPage,41.7949,-88.0172
Florin,CA,Sacramento,38.4832,-121.4043
Cypress,CA,Orange,33.8171,-118.0386
Jeffersonville,IN,Clark,38.3376,-85.7026
North Bethesda,MD,Montgomery,39.0393,-77.1191
Azusa,CA,Los Angeles,34.1386,-117.9124
Coral Gables,FL,Miami-Dade,25.7037,-80.2715
Chesterfield,MO,St. Louis,38.6589,-90.5803
McLean,VA,Fairfax,38.9436,-77.1943
St. Louis Park,MN,Hennepin,44.9488,-93.3649
East Honolulu,HI,Honolulu,21.2975,-157.7211
Bedford,TX,Tarrant,32.8464,-97.135
Euclid,OH,Cuyahoga,41.5903,-81.5188
Lawrence,IN,Marion,39.8674,-85.9904
Ceres,CA,Stanislaus,37.5952,-120.962
University,FL,Hillsborough,28.0771,-82.4335
Biloxi,MS,Harrison,30.4426,-88.9514
El Dorado Hills,CA,El Dorado,38.675,-121.049
Cerritos,CA,Los Angeles,33.8678,-118.0686
Burleson,TX,Johnson,32.517,-97.3344
Portage,MI,Kalamazoo,42.2,-85.5906
Dublin,OH,Franklin,40.1112,-83.1454
Poway,CA,San Diego,32.9871,-117.0201
Cedar Hill,TX,Dallas,32.581,-96.9591
Everett,MA,Middlesex,42.4064,-71.0545
Stillwater,OK,Payne,36.1317,-97.0742
Titusville,FL,Brevard,28.5727,-80.8193
Niagara Falls,NY,Niagara,43.0921,-79.0147
Kyle,TX,Hays,29.9932,-97.8852
Leesburg,VA,Loudoun,39.1057,-77.5544
Westfield,IN,Hamilton,40.0341,-86.1529
Little Elm,TX,Denton,33.1858,-96.9295
Middletown,CT,Lower Connecticut River Valley,41.5476,-72.6549
North Highlands,CA,Sacramento,38.6713,-121.3721
Tuckahoe,VA,Henrico,37.5878,-77.5858
Wake Forest,NC,Wake,35.9632,-78.514
Minot,ND,Ward,48.2375,-101.278
Roswell,NM,Chaves,33.373,-104.5294
Wauwatosa,WI,Milwaukee,43.0616,-88.0347
Bothell,WA,King,47.7735,-122.2044
Glenview,IL,Cook,42.0825,-87.8214
Rockwall,TX,Rockwall,32.9169,-96.4374
Wilson,NC,Wilson,35.7311,-77.9284
Rancho Santa Margarita,CA,Orange,33.6318,-117.5988
La Mirada,CA,Los Angeles,33.9025,-118.0093
Antelope,CA,Sacramento,38.7153,-121.361
Hilo,HI,Hawaii,19.6883,-155.0863
San Luis Obispo,CA,San Luis Obispo,35.2669,-120.669
Roseville,MI,Macomb,42.5074,-82.9369
Newark,CA,Alameda,37.5201,-122.0307
Mentor,OH,Lake,41.6893,-81.3362
Ocoee,FL,Orange,28.5796,-81.5332
Rowland Heights,CA,Los Angeles,33.9716,-117.8912
Fort Pierce,FL,St. Lucie,27.4255,-80.3431
Brea,CA,Orange,33.9254,-117.8655
Oro Valley,AZ,Pima,32.4208,-110.9767
East Providence,RI,Providence,41.8065,-71.3565
Pearl City,HI,Honolulu,21.4031,-157.9566
Salina,KS,Saline,38.8136,-97.6143
Beavercreek,OH,Greene,39.731,-84.0624
Winter Garden,FL,Orange,28.5421,-81.5967
Potomac,MD,Montgomery,39.0141,-77.1943
Farmington,NM,San Juan,36.7555,-108.1823
Attleboro,MA,Bristol,41.9311,-71.295
Huntsville,TX,Walker,30.7009,-95.5567
Strongsville,OH,Cuyahoga,41.3128,-81.8313
Eagle Mountain,UT,Utah,40.3137,-112.0114
Prescott,AZ,Yavapai,34.5849,-112.4473
Olive Branch,MS,DeSoto,34.961,-89.8469
Goose Creek,SC,Berkeley,32.9927,-80.0055
Sicklerville,NJ,Camden,39.7452,-74.9934
Altamonte Springs,FL,Seminole,28.6615,-81.3953
Haltom City,TX,Tarrant,32.8176,-97.2707
Hackensack,NJ,Bergen,40.8891,-74.0462
Elmhurst,IL,DuPage,41.8973,-87.9432
Urbandale,IA,Polk,41.639,-93.7812
Los Banos,CA,Merced,37.063,-120.8406
Littleton,CO,Arapahoe,39.5915,-105.0188
Ashburn,VA,Loudoun,39.0277,-77.4714
East Lansing,MI,Ingham,42.748,-84.4836
Bountiful,UT,Davis,40.8721,-111.8647
Keller,TX,Tarrant,32.9335,-97.2256
Morgan Hill,CA,Santa Clara,37.1325,-121.6419
Sierra Vista,AZ,Cochise,31.563,-110.3153
Sayreville,NJ,Middlesex,40.4656,-74.3237
Odenton,MD,Anne Arundel,39.0661,-76.6938
Cleveland Heights,OH,Cuyahoga,41.5113,-81.5636
Gallatin,TN,Sumner,36.3782,-86.4698
Plainfield,IL,Will,41.6207,-88.2253
Palm Springs,CA,Riverside,33.8017,-116.5382
Riverton,UT,Salt Lake,40.5176,-111.9636
West Lafayette,IN,Tippecanoe,40.4432,-86.9238
Brentwood,TN,Williamson,35.9918,-86.7758
Cutler Bay,FL,Miami-Dade,25.5765,-80.3356
Lake Ridge,VA,Prince William,38.6847,-77.3066
Whitney,NV,Clark,36.1008,-115.0379
Pahrump,NV,Nye,36.2235,-115.9974
North Lauderdale,FL,Broward,26.2113,-80.2209
Fairfield,OH,Butler,39.3301,-84.5409
Wentzville,MO,St. Charles,38.8153,-90.8669
Salem,MA,Essex,42.5129,-70.9021
Fond du Lac,WI,Fond du Lac,43.7718,-88.4397
Rohnert Park,CA,Sonoma,38.3479,-122.6965
Mankato,MN,Blue Earth,44.1715,-93.9772
Moorhead,MN,Clay,46.8673,-96.7461
The Colony,TX,Denton,33.0925,-96.8976
Burke,VA,Fairfax,38.7773,-77.2633
Freeport,NY,Nassau,40.6515,-73.585
El Centro,CA,Imperial,32.7865,-115.5595
Shakopee,MN,Scott,44.7745,-93.4772
Wilkes-Barre,PA,Luzerne,41.2469,-75.876
Lompoc,CA,Santa Barbara,34.6618,-120.4714
Hicksville,NY,Nassau,40.7637,-73.5245
Oakland Park,FL,Broward,26.178,-80.1528
Lombard,IL,DuPage,41.8741,-88.0157
Concord,NH,Merrimack,43.2305,-71.5595
Pittsfield,MA,Berkshire,42.4517,-73.2605
Greenacres,FL,Palm Beach,26.627,-80.1371
Oakley,CA,Contra Costa,37.9929,-121.6952
Linden,NJ,Union,40.6251,-74.2383
Campbell,CA,Santa Clara,37.2802,-121.9539
Danville,CA,Contra Costa,37.8121,-121.9698
North Miami Beach,FL,Miami-Dade,25.9302,-80.1659
Clermont,FL,Lake,28.5325,-81.7208
San Bruno,CA,San Mateo,37.6256,-122.4313
Channelview,TX,Harris,29.7914,-95.1144
Trujillo Alto,PR,Trujillo Alto,18.3599,-66.0096
Ormond Beach,FL,Volusia,29.2985,-81.1014
Huber Heights,OH,Montgomery,39.8595,-84.113
Woonsocket,RI,Providence,42.001,-71.4993
Buffalo Grove,IL,Lake,42.1675,-87.9615
West Babylon,NY,Suffolk,40.7129,-73.3585
Catonsville,MD,Baltimore,39.2646,-76.7424
Altadena,CA,Los Angeles,34.1927,-118.1346
Edmonds,WA,Snohomish,47.8115,-122.3533
Linton Hall,VA,Prince William,38.7551,-77.575
Spanish Fork,UT,Utah,40.1101,-111.6405
Newnan,GA,Coweta,33.3767,-84.7761
Vineyard,CA,Sacramento,38.474,-121.324
Jefferson City,MO,Cole,38.5676,-92.1759
Manassas,VA,Manassas,38.7479,-77.4838
Woodbridge,VA,Prince William,38.6409,-77.258
Puyallup,WA,Pierce,47.1793,-122.2902
Schertz,TX,Bexar,29.565,-98.2535
Coppell,TX,Dallas,32.9639,-96.9903
Danville,VA,Danville,36.5831,-79.4088
North Fort Myers,FL,Lee,26.7244,-81.8485
Columbia,TN,Maury,35.6238,-87.0484
Moline,IL,Rock Island,41.4821,-90.492
Beverly,MA,Essex,42.5681,-70.8627
Midland,MI,Midland,43.6241,-84.2319
Annandale,VA,Fairfax,38.8324,-77.196
Coachella,CA,Riverside,33.6905,-116.143
Woodlawn,MD,Baltimore,39.3054,-76.7489
Meadow Woods,FL,Orange,28.3698,-81.3467
Coram,NY,Suffolk,40.8812,-73.0059
Belleville,IL,St. Clair,38.5164,-89.99
Peachtree Corners,GA,Gwinnett,33.967,-84.232
Hollister,CA,San Benito,36.8555,-121.3986
Holly Springs,NC,Wake,35.6526,-78.8399
Delaware,OH,Delaware,40.2851,-83.0741
Rancho Palos Verdes,CA,Los Angeles,33.7554,-118.3634
Waxahachie,TX,Ellis,32.4035,-96.8446
Mableton,GA,Cobb,33.8133,-84.5655
Fitchburg,MA,Worcester,42.5912,-71.8156
Bullhead City,AZ,Mohave,35.1205,-114.5461
